t,cmd_left,cmd_right
448.0333,0.2252,0.7150
448.0667,0.2252,0.7150
448.1000,0.2252,0.7150
448.1333,0.2252,0.7150
448.1667,0.2252,0.7150
448.2000,0.2252,0.7150
448.2333,0.2252,0.7150
448.2667,0.2252,0.7150
448.3000,0.2252,0.7150
448.3333,0.2252,0.7150
448.3667,0.2252,0.7150
448.4000,0.2252,0.7150
448.4333,0.2252,0.7150
448.4667,0.2252,0.7150
448.5000,0.2252,0.7150
448.5333,0.2252,0.7150
448.5667,0.2252,0.7150
448.6000,0.2252,0.7150
448.6333,0.2252,0.7150
448.6667,0.2252,0.7150
448.7000,0.2252,0.7150
448.7333,0.2252,0.7150
448.7667,0.2252,0.7150
448.8000,0.2252,0.7150
448.8333,0.2252,0.7150
448.8667,0.2252,0.7150
448.9000,0.2252,0.7150
448.9333,0.2252,0.7150
448.9667,0.2252,0.7150
449.0000,0.2252,0.7150
449.0333,0.2252,0.7150
449.0667,0.2252,0.7150
449.1000,0.2252,0.7150
449.1333,0.2252,0.7150
449.1667,0.2252,0.7150
449.2000,0.2252,0.7150
449.2333,0.2252,0.7150
449.2667,0.2252,0.7150
449.3000,0.2252,0.7150
449.3333,0.2252,0.7150
449.3667,0.2252,0.7150
449.4000,0.2252,0.7150
449.4333,0.2252,0.7150
449.4667,0.2252,0.7150
449.5000,0.2252,0.7150
449.5333,0.2252,0.7150
449.5667,0.2252,0.7150
449.6000,0.2252,0.7150
449.6333,0.2252,0.7150
449.6667,0.2252,0.7150
449.7000,0.2252,0.7150
449.7333,0.2252,0.7150
449.7667,0.2252,0.7150
449.8000,0.2252,0.7150
449.8333,0.2252,0.7150
449.8667,0.2252,0.7150
449.9000,0.2252,0.7150
449.9333,0.2252,0.7150
449.9667,0.2252,0.7150
450.0000,0.2252,0.7150
450.0333,0.2252,0.7150
450.0667,0.2252,0.7150
450.1000,0.2252,0.7150
450.1333,0.2252,0.7150
450.1667,0.2252,0.7150
450.2000,0.2252,0.7150
450.2333,-0.4946,-0.3597
450.2667,-0.4946,-0.3597
450.3000,-0.4946,-0.3597
450.3333,-0.4946,-0.3597
450.3667,-0.4946,-0.3597
450.4000,-0.4946,-0.3597
450.4333,-0.4946,-0.3597
450.4667,-0.4946,-0.3597
450.5000,-0.4946,-0.3597
450.5333,-0.4946,-0.3597
450.5667,-0.4946,-0.3597
450.6000,-0.4946,-0.3597
450.6333,-0.4946,-0.3597
450.6667,-0.4946,-0.3597
450.7000,-0.4946,-0.3597
450.7333,-0.4946,-0.3597
450.7667,-0.4946,-0.3597
450.8000,-0.4946,-0.3597
450.8333,-0.4946,-0.3597
450.8667,-0.4946,-0.3597
450.9000,-0.4946,-0.3597
450.9333,-0.4946,-0.3597
450.9667,-0.4946,-0.3597
451.0000,-0.4946,-0.3597
451.0333,-0.4946,-0.3597
451.0667,-0.4946,-0.3597
451.1000,-0.4946,-0.3597
451.1333,-0.4946,-0.3597
451.1667,-0.4946,-0.3597
451.2000,-0.4946,-0.3597
451.2333,-0.4946,-0.3597
451.2667,-0.4946,-0.3597
451.3000,-0.4946,-0.3597
451.3333,-0.4946,-0.3597
451.3667,-0.4946,-0.3597
451.4000,-0.4946,-0.3597
451.4333,-0.4946,-0.3597
451.4667,-0.4946,-0.3597
451.5000,-0.4946,-0.3597
451.5333,-0.4946,-0.3597
451.5667,-0.4946,-0.3597
451.6000,-0.4946,-0.3597
451.6333,-0.4946,-0.3597
451.6667,-0.4946,-0.3597
451.7000,-0.4946,-0.3597
451.7333,-0.4946,-0.3597
451.7667,-0.4946,-0.3597
451.8000,-0.4946,-0.3597
451.8333,-0.4946,-0.3597
451.8667,-0.4946,-0.3597
451.9000,-0.4946,-0.3597
451.9333,-0.4946,-0.3597
451.9667,-0.4946,-0.3597
452.0000,-0.4946,-0.3597
452.0333,-0.4946,-0.3597
452.0667,-0.4946,-0.3597
452.1000,-0.4946,-0.3597
452.1333,-0.4946,-0.3597
452.1667,-0.4946,-0.3597
452.2000,-0.4946,-0.3597
452.2333,-0.4946,-0.3597
452.2667,-0.4946,-0.3597
452.3000,-0.4946,-0.3597
452.3333,-0.4946,-0.3597
452.3667,-0.4946,-0.3597
452.4000,-0.4946,-0.3597
452.4333,-0.4946,-0.3597
452.4667,-0.4946,-0.3597
452.5000,-0.4946,-0.3597
452.5333,-0.4946,-0.3597
452.5667,-0.4946,-0.3597
452.6000,-0.4946,-0.3597
452.6333,-0.4946,-0.3597
452.6667,-0.4946,-0.3597
452.7000,-0.4946,-0.3597
452.7333,-0.4946,-0.3597
452.7667,-0.4946,-0.3597
452.8000,-0.4946,-0.3597
452.8333,-0.4946,-0.3597
452.8667,-0.4946,-0.3597
452.9000,-0.4946,-0.3597
452.9333,-0.4946,-0.3597
452.9667,-0.8905,0.5782
453.0000,-0.8905,0.5782
453.0333,-0.8905,0.5782
453.0667,-0.8905,0.5782
453.1000,-0.8905,0.5782
453.1333,-0.8905,0.5782
453.1667,-0.8905,0.5782
453.2000,-0.8905,0.5782
453.2333,-0.8905,0.5782
453.2667,-0.8905,0.5782
453.3000,-0.8905,0.5782
453.3333,-0.8905,0.5782
453.3667,-0.8905,0.5782
453.4000,-0.8905,0.5782
453.4333,-0.8905,0.5782
453.4667,-0.8905,0.5782
453.5000,-0.8905,0.5782
453.5333,-0.8905,0.5782
453.5667,-0.8905,0.5782
453.6000,-0.8905,0.5782
453.6333,-0.8905,0.5782
453.6667,-0.8905,0.5782
453.7000,-0.8905,0.5782
453.7333,-0.8905,0.5782
453.7667,-0.8905,0.5782
453.8000,-0.8905,0.5782
453.8333,-0.8905,0.5782
453.8667,-0.8905,0.5782
453.9000,-0.8905,0.5782
453.9333,-0.8905,0.5782
453.9667,-0.8905,0.5782
454.0000,-0.8905,0.5782
454.0333,-0.8905,0.5782
454.0667,-0.8905,0.5782
454.1000,-0.8905,0.5782
454.1333,-0.8905,0.5782
454.1667,-0.8905,0.5782
454.2000,-0.8905,0.5782
454.2333,-0.8905,0.5782
454.2667,-0.8905,0.5782
454.3000,-0.8905,0.5782
454.3333,-0.8905,0.5782
454.3667,-0.8905,0.5782
454.4000,-0.8905,0.5782
454.4333,-0.8905,0.5782
454.4667,-0.8905,0.5782
454.5000,-0.8905,0.5782
454.5333,-0.8905,0.5782
454.5667,-0.8905,0.5782
454.6000,-0.8905,0.5782
454.6333,-0.8905,0.5782
454.6667,-0.8905,0.5782
454.7000,-0.8905,0.5782
454.7333,-0.8905,0.5782
454.7667,-0.8905,0.5782
454.8000,-0.8905,0.5782
454.8333,-0.8905,0.5782
454.8667,-0.8905,0.5782
454.9000,-0.8905,0.5782
454.9333,-0.8905,0.5782
454.9667,-0.8905,0.5782
455.0000,-0.8905,0.5782
455.0333,-0.8905,0.5782
455.0667,-0.8905,0.5782
455.1000,-0.8905,0.5782
455.1333,-0.8905,0.5782
455.1667,-0.8905,0.5782
455.2000,-0.8905,0.5782
455.2333,-0.8905,0.5782
455.2667,-0.8905,0.5782
455.3000,-0.8905,0.5782
455.3333,-0.8905,0.5782
455.3667,-0.8905,0.5782
455.4000,-0.8905,0.5782
455.4333,-0.8905,0.5782
455.4667,-0.8905,0.5782
455.5000,-0.8905,0.5782
455.5333,-0.8905,0.5782
455.5667,-0.0577,-0.3545
455.6000,-0.0577,-0.3545
455.6333,-0.0577,-0.3545
455.6667,-0.0577,-0.3545
455.7000,-0.0577,-0.3545
455.7333,-0.0577,-0.3545
455.7667,-0.0577,-0.3545
455.8000,-0.0577,-0.3545
455.8333,-0.0577,-0.3545
455.8667,-0.0577,-0.3545
455.9000,-0.0577,-0.3545
455.9333,-0.0577,-0.3545
455.9667,-0.0577,-0.3545
456.0000,-0.0577,-0.3545
456.0333,-0.0577,-0.3545
456.0667,-0.0577,-0.3545
456.1000,-0.0577,-0.3545
456.1333,-0.0577,-0.3545
456.1667,-0.0577,-0.3545
456.2000,-0.0577,-0.3545
456.2333,-0.0577,-0.3545
456.2667,-0.0577,-0.3545
456.3000,-0.0577,-0.3545
456.3333,-0.0577,-0.3545
456.3667,-0.0577,-0.3545
456.4000,-0.0577,-0.3545
456.4333,-0.0577,-0.3545
456.4667,-0.0577,-0.3545
456.5000,-0.0577,-0.3545
456.5333,-0.0577,-0.3545
456.5667,-0.0577,-0.3545
456.6000,-0.0577,-0.3545
456.6333,-0.0577,-0.3545
456.6667,-0.0577,-0.3545
456.7000,-0.0577,-0.3545
456.7333,-0.0577,-0.3545
456.7667,-0.0577,-0.3545
456.8000,-0.0577,-0.3545
456.8333,-0.0577,-0.3545
456.8667,-0.0577,-0.3545
456.9000,-0.0577,-0.3545
456.9333,-0.0577,-0.3545
456.9667,-0.0577,-0.3545
457.0000,-0.0577,-0.3545
457.0333,-0.0577,-0.3545
457.0667,-0.0577,-0.3545
457.1000,-0.0577,-0.3545
457.1333,-0.4412,-0.0989
457.1667,-0.4412,-0.0989
457.2000,-0.4412,-0.0989
457.2333,-0.4412,-0.0989
457.2667,-0.4412,-0.0989
457.3000,-0.4412,-0.0989
457.3333,-0.4412,-0.0989
457.3667,-0.4412,-0.0989
457.4000,-0.4412,-0.0989
457.4333,-0.4412,-0.0989
457.4667,-0.4412,-0.0989
457.5000,-0.4412,-0.0989
457.5333,-0.4412,-0.0989
457.5667,-0.4412,-0.0989
457.6000,-0.4412,-0.0989
457.6333,-0.4412,-0.0989
457.6667,-0.4412,-0.0989
457.7000,-0.4412,-0.0989
457.7333,-0.4412,-0.0989
457.7667,-0.4412,-0.0989
457.8000,-0.4412,-0.0989
457.8333,-0.4412,-0.0989
457.8667,-0.4412,-0.0989
457.9000,-0.4412,-0.0989
457.9333,-0.4412,-0.0989
457.9667,-0.4412,-0.0989
458.0000,-0.4412,-0.0989
458.0333,-0.4412,-0.0989
458.0667,-0.4412,-0.0989
458.1000,-0.4412,-0.0989
458.1333,-0.4412,-0.0989
458.1667,-0.4412,-0.0989
458.2000,-0.4412,-0.0989
458.2333,-0.4412,-0.0989
458.2667,-0.4412,-0.0989
458.3000,-0.4412,-0.0989
458.3333,-0.4412,-0.0989
458.3667,-0.4412,-0.0989
458.4000,-0.4412,-0.0989
458.4333,-0.4412,-0.0989
458.4667,-0.4412,-0.0989
458.5000,-0.4412,-0.0989
458.5333,-0.4412,-0.0989
458.5667,-0.4412,-0.0989
458.6000,-0.4412,-0.0989
458.6333,-0.4412,-0.0989
458.6667,-0.4412,-0.0989
458.7000,-0.4412,-0.0989
458.7333,-0.4412,-0.0989
458.7667,-0.4412,-0.0989
458.8000,-0.4412,-0.0989
458.8333,-0.4412,-0.0989
458.8667,-0.4412,-0.0989
458.9000,-0.4412,-0.0989
458.9333,-0.4412,-0.0989
458.9667,-0.4412,-0.0989
459.0000,-0.4412,-0.0989
459.0333,-0.4412,-0.0989
459.0667,-0.4412,-0.0989
459.1000,-0.4412,-0.0989
459.1333,0.0963,0.8919
459.1667,0.0963,0.8919
459.2000,0.0963,0.8919
459.2333,0.0963,0.8919
459.2667,0.0963,0.8919
459.3000,0.0963,0.8919
459.3333,0.0963,0.8919
459.3667,0.0963,0.8919
459.4000,0.0963,0.8919
459.4333,0.0963,0.8919
459.4667,0.0963,0.8919
459.5000,0.0963,0.8919
459.5333,0.0963,0.8919
459.5667,0.0963,0.8919
459.6000,0.0963,0.8919
459.6333,0.0963,0.8919
459.6667,0.0963,0.8919
459.7000,0.0963,0.8919
459.7333,0.0963,0.8919
459.7667,0.0963,0.8919
459.8000,0.0963,0.8919
459.8333,0.0963,0.8919
459.8667,0.0963,0.8919
459.9000,0.0963,0.8919
459.9333,0.0963,0.8919
459.9667,0.0963,0.8919
460.0000,0.0963,0.8919
460.0333,0.0963,0.8919
460.0667,0.0963,0.8919
460.1000,0.0963,0.8919
460.1333,0.0963,0.8919
460.1667,0.0963,0.8919
460.2000,0.0963,0.8919
460.2333,0.0963,0.8919
460.2667,0.0963,0.8919
460.3000,0.0963,0.8919
460.3333,0.0963,0.8919
460.3667,0.0963,0.8919
460.4000,0.0963,0.8919
460.4333,0.0963,0.8919
460.4667,0.0963,0.8919
460.5000,0.0963,0.8919
460.5333,0.0963,0.8919
460.5667,0.0963,0.8919
460.6000,0.0963,0.8919
460.6333,0.0963,0.8919
460.6667,0.0963,0.8919
460.7000,0.0963,0.8919
460.7333,0.0963,0.8919
460.7667,0.0963,0.8919
460.8000,0.0963,0.8919
460.8333,0.0963,0.8919
460.8667,0.0963,0.8919
460.9000,0.0963,0.8919
460.9333,0.0963,0.8919
460.9667,0.0963,0.8919
461.0000,0.0963,0.8919
461.0333,0.0963,0.8919
461.0667,0.0963,0.8919
461.1000,0.0963,0.8919
461.1333,0.0963,0.8919
461.1667,0.0963,0.8919
461.2000,0.0963,0.8919
461.2333,0.0963,0.8919
461.2667,0.0963,0.8919
461.3000,0.0963,0.8919
461.3333,0.0963,0.8919
461.3667,0.0963,0.8919
461.4000,0.0963,0.8919
461.4333,0.0963,0.8919
461.4667,0.0963,0.8919
461.5000,0.0963,0.8919
461.5333,0.0963,0.8919
461.5667,0.0963,0.8919
461.6000,0.0963,0.8919
461.6333,0.0963,0.8919
461.6667,0.0963,0.8919
461.7000,0.0963,0.8919
461.7333,0.2199,0.8801
461.7667,0.2199,0.8801
461.8000,0.2199,0.8801
461.8333,0.2199,0.8801
461.8667,0.2199,0.8801
461.9000,0.2199,0.8801
461.9333,0.2199,0.8801
461.9667,0.2199,0.8801
462.0000,0.2199,0.8801
462.0333,0.2199,0.8801
462.0667,0.2199,0.8801
462.1000,0.2199,0.8801
462.1333,0.2199,0.8801
462.1667,0.2199,0.8801
462.2000,0.2199,0.8801
462.2333,0.2199,0.8801
462.2667,0.2199,0.8801
462.3000,0.2199,0.8801
462.3333,0.2199,0.8801
462.3667,0.2199,0.8801
462.4000,0.2199,0.8801
462.4333,0.2199,0.8801
462.4667,0.2199,0.8801
462.5000,0.2199,0.8801
462.5333,0.2199,0.8801
462.5667,0.2199,0.8801
462.6000,0.2199,0.8801
462.6333,0.2199,0.8801
462.6667,0.2199,0.8801
462.7000,0.2199,0.8801
462.7333,0.2199,0.8801
462.7667,0.2199,0.8801
462.8000,0.2199,0.8801
462.8333,0.2199,0.8801
462.8667,0.2199,0.8801
462.9000,0.2199,0.8801
462.9333,0.2199,0.8801
462.9667,0.2199,0.8801
463.0000,0.2199,0.8801
463.0333,0.2199,0.8801
463.0667,0.2199,0.8801
463.1000,0.2199,0.8801
463.1333,0.2199,0.8801
463.1667,-0.6116,0.2026
463.2000,-0.6116,0.2026
463.2333,-0.6116,0.2026
463.2667,-0.6116,0.2026
463.3000,-0.6116,0.2026
463.3333,-0.6116,0.2026
463.3667,-0.6116,0.2026
463.4000,-0.6116,0.2026
463.4333,-0.6116,0.2026
463.4667,-0.6116,0.2026
463.5000,-0.6116,0.2026
463.5333,-0.6116,0.2026
463.5667,-0.6116,0.2026
463.6000,-0.6116,0.2026
463.6333,-0.6116,0.2026
463.6667,-0.6116,0.2026
463.7000,-0.6116,0.2026
463.7333,-0.6116,0.2026
463.7667,-0.6116,0.2026
463.8000,-0.6116,0.2026
463.8333,-0.6116,0.2026
463.8667,-0.6116,0.2026
463.9000,-0.6116,0.2026
463.9333,-0.6116,0.2026
463.9667,-0.6116,0.2026
464.0000,-0.6116,0.2026
464.0333,-0.6116,0.2026
464.0667,-0.6116,0.2026
464.1000,-0.6116,0.2026
464.1333,-0.6116,0.2026
464.1667,-0.6116,0.2026
464.2000,-0.6116,0.2026
464.2333,-0.6116,0.2026
464.2667,-0.8358,0.0268
464.3000,-0.8358,0.0268
464.3333,-0.8358,0.0268
464.3667,-0.8358,0.0268
464.4000,-0.8358,0.0268
464.4333,-0.8358,0.0268
464.4667,-0.8358,0.0268
464.5000,-0.8358,0.0268
464.5333,-0.8358,0.0268
464.5667,-0.8358,0.0268
464.6000,-0.8358,0.0268
464.6333,-0.8358,0.0268
464.6667,-0.8358,0.0268
464.7000,-0.8358,0.0268
464.7333,-0.8358,0.0268
464.7667,-0.8358,0.0268
464.8000,-0.8358,0.0268
464.8333,-0.8358,0.0268
464.8667,-0.8358,0.0268
464.9000,-0.8358,0.0268
464.9333,-0.8358,0.0268
464.9667,-0.8358,0.0268
465.0000,-0.8358,0.0268
465.0333,-0.8358,0.0268
465.0667,-0.8358,0.0268
465.1000,-0.8358,0.0268
465.1333,-0.8358,0.0268
465.1667,-0.8358,0.0268
465.2000,-0.8358,0.0268
465.2333,-0.8358,0.0268
465.2667,-0.8358,0.0268
465.3000,-0.8358,0.0268
465.3333,-0.8358,0.0268
465.3667,-0.8358,0.0268
465.4000,-0.8358,0.0268
465.4333,-0.8358,0.0268
465.4667,-0.8358,0.0268
465.5000,-0.8358,0.0268
465.5333,-0.8358,0.0268
465.5667,-0.8358,0.0268
465.6000,-0.8358,0.0268
465.6333,-0.8358,0.0268
465.6667,-0.8358,0.0268
465.7000,-0.8358,0.0268
465.7333,-0.8358,0.0268
465.7667,-0.8358,0.0268
465.8000,-0.8358,0.0268
465.8333,-0.8358,0.0268
465.8667,-0.8358,0.0268
465.9000,-0.8358,0.0268
465.9333,-0.8358,0.0268
465.9667,-0.8358,0.0268
466.0000,-0.8358,0.0268
466.0333,-0.8358,0.0268
466.0667,-0.8358,0.0268
466.1000,-0.8358,0.0268
466.1333,-0.8358,0.0268
466.1667,-0.8358,0.0268
466.2000,0.7509,0.2326
466.2333,0.7509,0.2326
466.2667,0.7509,0.2326
466.3000,0.7509,0.2326
466.3333,0.7509,0.2326
466.3667,0.7509,0.2326
466.4000,0.7509,0.2326
466.4333,0.7509,0.2326
466.4667,0.7509,0.2326
466.5000,0.7509,0.2326
466.5333,0.7509,0.2326
466.5667,0.7509,0.2326
466.6000,0.7509,0.2326
466.6333,0.7509,0.2326
466.6667,0.7509,0.2326
466.7000,0.7509,0.2326
466.7333,0.7509,0.2326
466.7667,0.7509,0.2326
466.8000,0.7509,0.2326
466.8333,0.7509,0.2326
466.8667,0.7509,0.2326
466.9000,0.7509,0.2326
466.9333,0.7509,0.2326
466.9667,0.7509,0.2326
467.0000,0.7509,0.2326
467.0333,0.7509,0.2326
467.0667,0.7509,0.2326
467.1000,0.7509,0.2326
467.1333,0.7509,0.2326
467.1667,0.7509,0.2326
467.2000,0.7509,0.2326
467.2333,0.7509,0.2326
467.2667,0.7509,0.2326
467.3000,0.7509,0.2326
467.3333,0.7509,0.2326
467.3667,0.7509,0.2326
467.4000,0.7509,0.2326
467.4333,0.7509,0.2326
467.4667,0.7509,0.2326
467.5000,0.7509,0.2326
467.5333,0.7509,0.2326
467.5667,0.7509,0.2326
467.6000,0.7509,0.2326
467.6333,0.7509,0.2326
467.6667,0.7509,0.2326
467.7000,0.7509,0.2326
467.7333,0.7509,0.2326
467.7667,0.7509,0.2326
467.8000,0.7509,0.2326
467.8333,0.7509,0.2326
467.8667,0.7509,0.2326
467.9000,0.7509,0.2326
467.9333,0.7509,0.2326
467.9667,0.7509,0.2326
468.0000,0.7509,0.2326
468.0333,0.7509,0.2326
468.0667,0.7509,0.2326
468.1000,0.7509,0.2326
468.1333,0.7509,0.2326
468.1667,0.7509,0.2326
468.2000,0.7509,0.2326
468.2333,-0.0056,-0.4545
468.2667,-0.0056,-0.4545
468.3000,-0.0056,-0.4545
468.3333,-0.0056,-0.4545
468.3667,-0.0056,-0.4545
468.4000,-0.0056,-0.4545
468.4333,-0.0056,-0.4545
468.4667,-0.0056,-0.4545
468.5000,-0.0056,-0.4545
468.5333,-0.0056,-0.4545
468.5667,-0.0056,-0.4545
468.6000,-0.0056,-0.4545
468.6333,-0.0056,-0.4545
468.6667,-0.0056,-0.4545
468.7000,-0.0056,-0.4545
468.7333,-0.0056,-0.4545
468.7667,-0.0056,-0.4545
468.8000,-0.0056,-0.4545
468.8333,-0.0056,-0.4545
468.8667,-0.0056,-0.4545
468.9000,-0.0056,-0.4545
468.9333,-0.0056,-0.4545
468.9667,-0.0056,-0.4545
469.0000,-0.0056,-0.4545
469.0333,-0.0056,-0.4545
469.0667,-0.0056,-0.4545
469.1000,-0.0056,-0.4545
469.1333,-0.0056,-0.4545
469.1667,-0.0056,-0.4545
469.2000,-0.0056,-0.4545
469.2333,-0.0056,-0.4545
469.2667,-0.5537,0.3457
469.3000,-0.5537,0.3457
469.3333,-0.5537,0.3457
469.3667,-0.5537,0.3457
469.4000,-0.5537,0.3457
469.4333,-0.5537,0.3457
469.4667,-0.5537,0.3457
469.5000,-0.5537,0.3457
469.5333,-0.5537,0.3457
469.5667,-0.5537,0.3457
469.6000,-0.5537,0.3457
469.6333,-0.5537,0.3457
469.6667,-0.5537,0.3457
469.7000,-0.5537,0.3457
469.7333,-0.5537,0.3457
469.7667,-0.5537,0.3457
469.8000,-0.5537,0.3457
469.8333,-0.5537,0.3457
469.8667,-0.5537,0.3457
469.9000,-0.5537,0.3457
469.9333,-0.5537,0.3457
469.9667,-0.5537,0.3457
470.0000,-0.5537,0.3457
470.0333,-0.5537,0.3457
470.0667,-0.5537,0.3457
470.1000,-0.5537,0.3457
470.1333,-0.5537,0.3457
470.1667,-0.5537,0.3457
470.2000,-0.5537,0.3457
470.2333,-0.5537,0.3457
470.2667,-0.5537,0.3457
470.3000,-0.5537,0.3457
470.3333,-0.5537,0.3457
470.3667,-0.5537,0.3457
470.4000,-0.5537,0.3457
470.4333,-0.5537,0.3457
470.4667,-0.5537,0.3457
470.5000,-0.5537,0.3457
470.5333,-0.5537,0.3457
470.5667,-0.5537,0.3457
470.6000,-0.5537,0.3457
470.6333,-0.5537,0.3457
470.6667,-0.2348,-0.8933
470.7000,-0.2348,-0.8933
470.7333,-0.2348,-0.8933
470.7667,-0.2348,-0.8933
470.8000,-0.2348,-0.8933
470.8333,-0.2348,-0.8933
470.8667,-0.2348,-0.8933
470.9000,-0.2348,-0.8933
470.9333,-0.2348,-0.8933
470.9667,-0.2348,-0.8933
471.0000,-0.2348,-0.8933
471.0333,-0.2348,-0.8933
471.0667,-0.2348,-0.8933
471.1000,-0.2348,-0.8933
471.1333,-0.2348,-0.8933
471.1667,-0.2348,-0.8933
471.2000,-0.2348,-0.8933
471.2333,-0.2348,-0.8933
471.2667,-0.2348,-0.8933
471.3000,-0.2348,-0.8933
471.3333,-0.2348,-0.8933
471.3667,-0.2348,-0.8933
471.4000,-0.2348,-0.8933
471.4333,-0.2348,-0.8933
471.4667,-0.2348,-0.8933
471.5000,-0.2348,-0.8933
471.5333,-0.2348,-0.8933
471.5667,-0.2348,-0.8933
471.6000,-0.2348,-0.8933
471.6333,-0.2348,-0.8933
471.6667,-0.2348,-0.8933
471.7000,-0.2348,-0.8933
471.7333,-0.2348,-0.8933
471.7667,-0.2348,-0.8933
471.8000,-0.2348,-0.8933
471.8333,-0.2348,-0.8933
471.8667,-0.2348,-0.8933
471.9000,-0.2348,-0.8933
471.9333,-0.2348,-0.8933
471.9667,-0.2348,-0.8933
472.0000,-0.2348,-0.8933
472.0333,-0.2348,-0.8933
472.0667,-0.2348,-0.8933
472.1000,-0.2348,-0.8933
472.1333,-0.2348,-0.8933
472.1667,-0.2348,-0.8933
472.2000,-0.2348,-0.8933
472.2333,-0.2348,-0.8933
472.2667,-0.2348,-0.8933
472.3000,-0.2348,-0.8933
472.3333,-0.2348,-0.8933
472.3667,-0.2348,-0.8933
472.4000,-0.2348,-0.8933
472.4333,-0.2348,-0.8933
472.4667,-0.2348,-0.8933
472.5000,-0.2348,-0.8933
472.5333,-0.2348,-0.8933
472.5667,-0.2348,-0.8933
472.6000,-0.2348,-0.8933
472.6333,-0.2348,-0.8933
472.6667,-0.2348,-0.8933
472.7000,-0.2348,-0.8933
472.7333,-0.2348,-0.8933
472.7667,-0.2348,-0.8933
472.8000,-0.2348,-0.8933
472.8333,-0.2348,-0.8933
472.8667,-0.2348,-0.8933
472.9000,-0.2348,-0.8933
472.9333,-0.2348,-0.8933
472.9667,-0.2348,-0.8933
473.0000,-0.2348,-0.8933
473.0333,-0.2348,-0.8933
473.0667,-0.2348,-0.8933
473.1000,-0.2348,-0.8933
473.1333,-0.2348,-0.8933
473.1667,-0.2348,-0.8933
473.2000,-0.2348,-0.8933
473.2333,-0.2348,-0.8933
473.2667,-0.2348,-0.8933
473.3000,-0.2348,-0.8933
473.3333,-0.6220,-0.4183
473.3667,-0.6220,-0.4183
473.4000,-0.6220,-0.4183
473.4333,-0.6220,-0.4183
473.4667,-0.6220,-0.4183
473.5000,-0.6220,-0.4183
473.5333,-0.6220,-0.4183
473.5667,-0.6220,-0.4183
473.6000,-0.6220,-0.4183
473.6333,-0.6220,-0.4183
473.6667,-0.6220,-0.4183
473.7000,-0.6220,-0.4183
473.7333,-0.6220,-0.4183
473.7667,-0.6220,-0.4183
473.8000,-0.6220,-0.4183
473.8333,-0.6220,-0.4183
473.8667,-0.6220,-0.4183
473.9000,-0.6220,-0.4183
473.9333,-0.6220,-0.4183
473.9667,-0.6220,-0.4183
474.0000,-0.6220,-0.4183
474.0333,-0.6220,-0.4183
474.0667,-0.6220,-0.4183
474.1000,-0.6220,-0.4183
474.1333,-0.6220,-0.4183
474.1667,-0.6220,-0.4183
474.2000,-0.6220,-0.4183
474.2333,-0.6220,-0.4183
474.2667,-0.6220,-0.4183
474.3000,-0.6220,-0.4183
474.3333,-0.6220,-0.4183
474.3667,-0.6220,-0.4183
474.4000,-0.6220,-0.4183
474.4333,-0.6220,-0.4183
474.4667,-0.6220,-0.4183
474.5000,-0.6220,-0.4183
474.5333,-0.6220,-0.4183
474.5667,-0.6220,-0.4183
474.6000,-0.6220,-0.4183
474.6333,-0.6220,-0.4183
474.6667,-0.6220,-0.4183
474.7000,-0.6220,-0.4183
474.7333,-0.6220,-0.4183
474.7667,-0.6220,-0.4183
474.8000,-0.6220,-0.4183
474.8333,-0.6220,-0.4183
474.8667,-0.6220,-0.4183
474.9000,-0.6220,-0.4183
474.9333,-0.6220,-0.4183
474.9667,-0.6220,-0.4183
475.0000,-0.6220,-0.4183
475.0333,-0.6220,-0.4183
475.0667,-0.6220,-0.4183
475.1000,-0.6220,-0.4183
475.1333,-0.6220,-0.4183
475.1667,-0.6220,-0.4183
475.2000,-0.6220,-0.4183
475.2333,-0.6220,-0.4183
475.2667,-0.6220,-0.4183
475.3000,-0.6220,-0.4183
475.3333,-0.6220,-0.4183
475.3667,-0.6220,-0.4183
475.4000,-0.6220,-0.4183
475.4333,-0.6220,-0.4183
475.4667,-0.6220,-0.4183
475.5000,-0.6220,-0.4183
475.5333,-0.6220,-0.4183
475.5667,-0.6220,-0.4183
475.6000,-0.6220,-0.4183
475.6333,-0.6220,-0.4183
475.6667,-0.6220,-0.4183
475.7000,-0.6220,-0.4183
475.7333,-0.6220,-0.4183
475.7667,-0.6220,-0.4183
475.8000,-0.6220,-0.4183
475.8333,-0.6220,-0.4183
475.8667,-0.6220,-0.4183
475.9000,-0.6220,-0.4183
475.9333,-0.6220,-0.4183
475.9667,-0.6220,-0.4183
476.0000,-0.6220,-0.4183
476.0333,-0.6220,-0.4183
476.0667,-0.6220,-0.4183
476.1000,0.0176,0.6249
476.1333,0.0176,0.6249
476.1667,0.0176,0.6249
476.2000,0.0176,0.6249
476.2333,0.0176,0.6249
476.2667,0.0176,0.6249
476.3000,0.0176,0.6249
476.3333,0.0176,0.6249
476.3667,0.0176,0.6249
476.4000,0.0176,0.6249
476.4333,0.0176,0.6249
476.4667,0.0176,0.6249
476.5000,0.0176,0.6249
476.5333,0.0176,0.6249
476.5667,0.0176,0.6249
476.6000,0.0176,0.6249
476.6333,0.0176,0.6249
476.6667,0.0176,0.6249
476.7000,0.0176,0.6249
476.7333,0.0176,0.6249
476.7667,0.0176,0.6249
476.8000,0.0176,0.6249
476.8333,0.0176,0.6249
476.8667,0.0176,0.6249
476.9000,0.0176,0.6249
